attack,fix_size,mem_available,mem_cached,mem_free,mem_inactive,memswap_free,memswap_total
1,4708106240,1091670016,415916032,1091670016,267341824,645918720,645918720
1,4708106240,1091411968,415920128,1091411968,267345920,645918720,645918720
1,4708106240,1091411968,415920128,1091411968,267341824,645918720,645918720
1,4708106240,1091526656,415920128,1091526656,267341824,645918720,645918720
1,4708106240,1091432448,415920128,1091432448,267341824,645918720,645918720
1,4708106240,1091436544,415924224,1091436544,267341824,645918720,645918720
1,4708106240,1091436544,415924224,1091436544,267341824,645918720,645918720
1,4708106240,1091436544,415924224,1091436544,267341824,645918720,645918720
1,4708106240,1091440640,415928320,1091440640,267345920,645918720,645918720
1,4708106240,1091428352,415928320,1091428352,267341824,645918720,645918720
1,4708106240,1091301376,415928320,1091301376,267341824,645918720,645918720
1,4708106240,1091440640,415928320,1091440640,267341824,645918720,645918720
1,4708106240,1091317760,415932416,1091317760,267345920,645918720,645918720
1,4708106240,1091411968,415932416,1091411968,267341824,645918720,645918720
1,4708106240,1091424256,415932416,1091424256,267341824,645918720,645918720
1,4708106240,1091424256,415932416,1091424256,267341824,645918720,645918720
1,4708106240,1091428352,415936512,1091428352,267345920,645918720,645918720
1,4708106240,1091321856,415936512,1091321856,267341824,645918720,645918720
1,4708106240,1091321856,415936512,1091321856,267341824,645918720,645918720
1,4708106240,1091321856,415936512,1091321856,267341824,645918720,645918720
1,4708106240,1091313664,415940608,1091313664,267345920,645918720,645918720
1,4708106240,1091186688,415940608,1091186688,267341824,645918720,645918720
1,4708106240,1091440640,415940608,1091440640,267341824,645918720,645918720
1,4708106240,1091325952,415940608,1091325952,267341824,645918720,645918720
1,4708106240,1091330048,415944704,1091330048,267345920,645918720,645918720
1,4708106240,1091330048,415944704,1091330048,267341824,645918720,645918720
1,4708106240,1091330048,415944704,1091330048,267341824,645918720,645918720
1,4708106240,1091330048,415944704,1091330048,267341824,645918720,645918720
1,4708106240,1091334144,415948800,1091334144,267345920,645918720,645918720
1,4708106240,1091334144,415948800,1091334144,267341824,645918720,645918720
1,4708106240,1091313664,415948800,1091313664,267341824,645918720,645918720
1,4708106240,1091280896,415948800,1091280896,267341824,645918720,645918720
1,4708106240,1091198976,415952896,1091198976,267345920,645918720,645918720
1,4708106240,1091338240,415952896,1091338240,267341824,645918720,645918720
1,4708106240,1091305472,415952896,1091305472,267341824,645918720,645918720
1,4708106240,1091317760,415952896,1091317760,267341824,645918720,645918720
1,4708106240,1091321856,415956992,1091321856,267345920,645918720,645918720
1,4708106240,1091321856,415956992,1091321856,267341824,645918720,645918720
1,4708106240,1091215360,415956992,1091215360,267341824,645918720,645918720
1,4708106240,1091215360,415956992,1091215360,267341824,645918720,645918720
1,4708106240,1091215360,415956992,1091215360,267341824,645918720,645918720
1,4708106240,1091219456,415965184,1091219456,267345920,645918720,645918720
1,4708106240,1091186688,415965184,1091186688,267341824,645918720,645918720
1,4708106240,1091080192,415965184,1091080192,267341824,645918720,645918720
1,4708106240,1091219456,415965184,1091219456,267341824,645918720,645918720
1,4708106240,1091096576,415969280,1091096576,267345920,645918720,645918720
1,4708106240,1091096576,415969280,1091096576,267341824,645918720,645918720
1,4708106240,1091096576,415969280,1091096576,267341824,645918720,645918720
1,4708106240,1091096576,415969280,1091096576,267341824,645918720,645918720
1,4708106240,1091100672,415973376,1091100672,267345920,645918720,645918720
1,4708106240,1091080192,415973376,1091080192,267341824,645918720,645918720
1,4708106240,1091080192,415973376,1091080192,267341824,645918720,645918720
1,4708106240,1091080192,415973376,1091080192,267341824,645918720,645918720
1,4708106240,1091178496,415977472,1091178496,267345920,645918720,645918720
1,4708106240,1091092480,415977472,1091092480,267341824,645918720,645918720
1,4708106240,1091211264,415977472,1091211264,267341824,645918720,645918720
1,4708106240,1091084288,415977472,1091084288,267341824,645918720,645918720
1,4708106240,1091084288,415977472,1091084288,267341824,645918720,645918720
1,4708106240,1091088384,415981568,1091088384,267345920,645918720,645918720
1,4708106240,1091088384,415981568,1091088384,267341824,645918720,645918720
1,4708106240,1091088384,415981568,1091088384,267341824,645918720,645918720
1,4708106240,1090981888,415981568,1090981888,267341824,645918720,645918720
1,4708106240,1090953216,415985664,1090953216,267345920,645918720,645918720
1,4708106240,1090953216,415985664,1090953216,267341824,645918720,645918720
1,4708106240,1091026944,415985664,1091026944,267341824,645918720,645918720
1,4708106240,1091039232,415989760,1091039232,267345920,645918720,645918720
1,4708106240,1091063808,415989760,1091063808,267341824,645918720,645918720
1,4708106240,1091063808,415989760,1091063808,267341824,645918720,645918720
1,4708106240,1090957312,415989760,1090957312,267341824,645918720,645918720
1,4708106240,1090961408,415993856,1090961408,267345920,645918720,645918720
1,4708106240,1090961408,415993856,1090961408,267341824,645918720,645918720
1,4708106240,1090961408,415993856,1090961408,267341824,645918720,645918720
1,4708106240,1090961408,415993856,1090961408,267341824,645918720,645918720
1,4708106240,1090965504,415997952,1090965504,267345920,645918720,645918720
1,4708106240,1090965504,415997952,1090965504,267341824,645918720,645918720
1,4708106240,1090945024,415997952,1090945024,267341824,645918720,645918720
1,4708106240,1090940928,415997952,1090940928,267341824,645918720,645918720
1,4708106240,1091096576,416002048,1091096576,267345920,645918720,645918720
1,4708106240,1090969600,416002048,1090969600,267341824,645918720,645918720
1,4708106240,1090969600,416002048,1090969600,267341824,645918720,645918720
1,4708106240,1090949120,416002048,1090949120,267341824,645918720,645918720
1,4708106240,1090953216,416006144,1090953216,267345920,645918720,645918720
1,4708106240,1090953216,416006144,1090953216,267341824,645918720,645918720
1,4708106240,1090953216,416006144,1090953216,267341824,645918720,645918720
1,4708106240,1090953216,416006144,1090953216,267341824,645918720,645918720
1,4708106240,1090957312,416010240,1090957312,267345920,645918720,645918720
1,4708106240,1090924544,416010240,1090924544,267341824,645918720,645918720
1,4708106240,1090932736,416010240,1090932736,267341824,645918720,645918720
1,4708106240,1090957312,416010240,1090957312,267341824,645918720,645918720
1,4708106240,1090854912,416014336,1090854912,267345920,645918720,645918720
1,4708106240,1090854912,416014336,1090854912,267341824,645918720,645918720
1,4708106240,1090854912,416014336,1090854912,267341824,645918720,645918720
1,4708106240,1090854912,416014336,1090854912,267341824,645918720,645918720
1,4708106240,1090859008,416018432,1090859008,267345920,645918720,645918720
1,4708106240,1090859008,416018432,1090859008,267341824,645918720,645918720
1,4708106240,1090859008,416018432,1090859008,267341824,645918720,645918720
1,4708106240,1090859008,416018432,1090859008,267341824,645918720,645918720
1,4708106240,1090842624,416022528,1090842624,267345920,645918720,645918720
1,4708106240,1090723840,416022528,1090723840,267341824,645918720,645918720
1,4708106240,1090842624,416022528,1090842624,267341824,645918720,645918720
1,4708106240,1090863104,416022528,1090863104,267341824,645918720,645918720
1,4708106240,1090863104,416022528,1090863104,267341824,645918720,645918720
1,4708106240,1090867200,416026624,1090867200,267345920,645918720,645918720
1,4708106240,1090846720,416026624,1090846720,267341824,645918720,645918720
1,4708106240,1090740224,416026624,1090740224,267341824,645918720,645918720
1,4708106240,1090740224,416026624,1090740224,267341824,645918720,645918720
1,4708106240,1090744320,416030720,1090744320,267345920,645918720,645918720
1,4708106240,1090744320,416030720,1090744320,267341824,645918720,645918720
1,4708106240,1090723840,416030720,1090723840,267341824,645918720,645918720
1,4708106240,1090719744,416030720,1090719744,267341824,645918720,645918720
1,4708106240,1090834432,416034816,1090834432,267345920,645918720,645918720
1,4708106240,1090748416,416034816,1090748416,267341824,645918720,645918720
1,4708106240,1090748416,416034816,1090748416,267341824,645918720,645918720
1,4708106240,1090748416,416034816,1090748416,267341824,645918720,645918720
1,4708106240,1090727936,416034816,1090727936,267341824,645918720,645918720
1,4708106240,1090715648,416038912,1090715648,267345920,645918720,645918720
1,4708106240,1090732032,416038912,1090732032,267341824,645918720,645918720
1,4708106240,1090732032,416038912,1090732032,267341824,645918720,645918720
1,4708106240,1090732032,416038912,1090732032,267341824,645918720,645918720
1,4708106240,1090703360,416043008,1090703360,267345920,645918720,645918720
1,4708106240,1090748416,416034816,1090748416,267341824,645918720,645918720
1,4708106240,1090736128,416034816,1090736128,267341824,645918720,645918720
1,4708106240,1090760704,416038912,1090760704,267345920,645918720,645918720
1,4708106240,1090760704,416038912,1090760704,267341824,645918720,645918720
1,4708106240,1090654208,416038912,1090654208,267341824,645918720,645918720
1,4708106240,1090654208,416038912,1090654208,267341824,645918720,645918720
1,4708106240,1090658304,416043008,1090658304,267345920,645918720,645918720
1,4708106240,1090658304,416043008,1090658304,267341824,645918720,645918720
1,4708106240,1090883584,416043008,1090883584,267341824,645918720,645918720
1,4708106240,1090658304,416043008,1090658304,267341824,645918720,645918720
1,4708106240,1090736128,416047104,1090736128,267345920,645918720,645918720
1,4708106240,1090232320,416047104,1090232320,267341824,645918720,645918720
1,4708106240,1090363392,416047104,1090363392,267341824,645918720,645918720
1,4708106240,1090256896,416047104,1090256896,267341824,645918720,645918720
1,4708106240,1090260992,416051200,1090260992,267345920,645918720,645918720
1,4708106240,1090240512,416051200,1090240512,267341824,645918720,645918720
1,4708106240,1090240512,416051200,1090240512,267341824,645918720,645918720
1,4708106240,1090240512,416051200,1090240512,267341824,645918720,645918720
1,4708106240,1090244608,416055296,1090244608,267345920,645918720,645918720
1,4708106240,1090138112,416055296,1090138112,267341824,645918720,645918720
1,4708106240,1090138112,416055296,1090138112,267341824,645918720,645918720
1,4708106240,1090482176,416055296,1090482176,267341824,645918720,645918720
1,4708106240,1089945600,416055296,1089945600,267341824,645918720,645918720
1,4708106240,1089949696,416059392,1089949696,267345920,645918720,645918720
1,4708106240,1089945600,416059392,1089945600,267341824,645918720,645918720
1,4708106240,1089970176,416059392,1089970176,267341824,645918720,645918720
1,4708106240,1089970176,416059392,1089970176,267341824,645918720,645918720
1,4708106240,1090125824,416063488,1090125824,267345920,645918720,645918720
1,4708106240,1090125824,416063488,1090125824,267341824,645918720,645918720
1,4708106240,1090125824,416063488,1090125824,267341824,645918720,645918720
1,4708106240,1090125824,416063488,1090125824,267341824,645918720,645918720
1,4708106240,1090023424,416067584,1090023424,267345920,645918720,645918720
1,4708106240,1090023424,416067584,1090023424,267341824,645918720,645918720
1,4708106240,1090023424,416067584,1090023424,267341824,645918720,645918720
1,4708106240,1090117632,416067584,1090117632,267341824,645918720,645918720
1,4708106240,1090015232,416071680,1090015232,267345920,645918720,645918720
1,4708106240,1090269184,416071680,1090269184,267341824,645918720,645918720
1,4708106240,1090027520,416071680,1090027520,267341824,645918720,645918720
1,4708106240,1090027520,416071680,1090027520,267341824,645918720,645918720
1,4708106240,1090031616,416075776,1090031616,267345920,645918720,645918720
1,4708106240,1090031616,416075776,1090031616,267341824,645918720,645918720
1,4708106240,1090011136,416075776,1090011136,267341824,645918720,645918720
1,4708106240,1090011136,416075776,1090011136,267341824,645918720,645918720
1,4708106240,1090015232,416079872,1090015232,267345920,645918720,645918720
1,4708106240,1090015232,416079872,1090015232,267341824,645918720,645918720
1,4708106240,1090387968,416079872,1090387968,267341824,645918720,645918720
1,4708106240,1090002944,416079872,1090002944,267341824,645918720,645918720
1,4708106240,1090011136,416079872,1090011136,267341824,645918720,645918720
1,4708106240,1090015232,416083968,1090015232,267345920,645918720,645918720
1,4708106240,1090039808,416083968,1090039808,267341824,645918720,645918720
